,review_id,review_sentences,predicted_sentiment
2099,DUEv4I1tjNWT2j8YFsdYcg,"Hi Service was excellent this visit we ordered the Ribs and salad bar and once again the ribs were very dry and side portions small we didn't bother saying anything because we don't like to send food back, also the salad bar could use more items or at least kept full so your not getting end of the bowl stuff with other food always being mixed in gross.",positive
2100,DUEv4I1tjNWT2j8YFsdYcg, we went at5:30 on a Thursday wasn't that busy so you would salad bar would be kept up we will be back just was little disappointed for the $55 we spent,negative
2101,UH9rvwG1m2csOW9UKBN1Og,We had had some issues before trying to order the emailed specials for the day using the app.,negative
2102,UH9rvwG1m2csOW9UKBN1Og,Essentially they won't let you order what they emailed you ...you have to call it in.,negative
2103,UH9rvwG1m2csOW9UKBN1Og,Ok.,negative
2104,UH9rvwG1m2csOW9UKBN1Og,I call it in and I made the dinners the same just to be easier.,negative
2105,UH9rvwG1m2csOW9UKBN1Og,The special was 10.99 for 6 oz steak dinner and 11.99 for 6 oz ribeye.,negative
2106,UH9rvwG1m2csOW9UKBN1Og,(we are seniors so 6oz is ok).,positive
2107,UH9rvwG1m2csOW9UKBN1Og,He shows up to pick up the order and instead of 2x 6 oz steaks we have 2 full size and full priced steaks.,negative
2108,UH9rvwG1m2csOW9UKBN1Og,He gives up and just takes it because waiting another 30-45 minutes was worse.,negative
2109,UH9rvwG1m2csOW9UKBN1Og,He brings the food home and it's also not cooked correctly.,negative
2110,UH9rvwG1m2csOW9UKBN1Og,So the 25.00 special was 50.00 and not at all what we wanted.,negative
2111,UH9rvwG1m2csOW9UKBN1Og,I have finally given up on Ruby!!,negative
2112,OMS9hX8ZECC0jw1kvxXg1A,"How this ""restaurant"" is still open is beyond me!There",negative
2113,OMS9hX8ZECC0jw1kvxXg1A,must've been one cook.,negative
2114,OMS9hX8ZECC0jw1kvxXg1A,One rookie cook.,negative
2115,OMS9hX8ZECC0jw1kvxXg1A,"Despite slow and poor service, the meals were terrible--there was 15 of us, EVERY dish was overcooked!",negative
2116,OMS9hX8ZECC0jw1kvxXg1A,"I ordered medium-rare and was served a dry old well-done burger; fries weren't bad, though.",positive
2117,OMS9hX8ZECC0jw1kvxXg1A,"Same with all the other burgers at our table (and the salmon, steak, and chicken).Our app with guac consisted of maybe 20 chips.",negative
2118,OMS9hX8ZECC0jw1kvxXg1A,We ended up eating the remainder with our spoons.,negative
2119,OMS9hX8ZECC0jw1kvxXg1A,We did ask one of the servers for more but she must've forgot because she never did return.,negative
2120,OMS9hX8ZECC0jw1kvxXg1A,"If I could give this rating a zero stars, I would!",negative
2121,OMS9hX8ZECC0jw1kvxXg1A,I don't see this place sticking around much longer.,negative
2122,zJodjaUHGzV29pvpZ36vEA,After an outrageously long road trip me and my best friends family we were so starving we had been waiting all day for a great BurgerPalace burger but when we got there the disappointment was just waiting for us,negative
2123,zJodjaUHGzV29pvpZ36vEA,The waiter took very poor care of us she only checked in on us one time I find that completely unacceptable our food was messed up and half of us didn't even get the right order it was horrible the burger was soggy and the fries were not done well I am completely and utterly disappointed this is not OK I will not be going back to Alabama to try a BurgerPalace burger ever again unacceptable!!!!!the only good thing there was my root beer!!!!,negative
2124,QXkJVi4QFJSJ7iFJdIliqw,Disgusting.,negative
2125,QXkJVi4QFJSJ7iFJdIliqw,About 5 of us ordered a burger medium - well done and they were PINK.,positive
2126,QXkJVi4QFJSJ7iFJdIliqw,"All of us felt sick as well as the one who got the Mac and cheese, that one puked.",negative
2127,QXkJVi4QFJSJ7iFJdIliqw,Took 2 hours for no reason and we were served last after people who got there after us.,negative
2128,QXkJVi4QFJSJ7iFJdIliqw,We had to walk up to pay as it took well over 10 minutes to grab the card reader because we were so over it.,negative
2129,QXkJVi4QFJSJ7iFJdIliqw,I hate ruby fucking tuesdays,negative
2130,oK0l7jxokhcEzYore9Rg9Q,My fiancé and I came here for lunch since we were in the area.,negative
2131,oK0l7jxokhcEzYore9Rg9Q,"I of course expected the garden bar to be open, which I had read online was reopened with COVID safety precautions in place, but it wasn't open.",negative
2132,oK0l7jxokhcEzYore9Rg9Q,"When I tried to order a shrimp fajita with no peppers, the server gave me a hard time about it.",negative
2133,oK0l7jxokhcEzYore9Rg9Q,I didn't realize requesting to NOT put something on a plate was so difficult.,negative
2134,CRTKAOdUqr5gvikQldGaCw,"We had a reservation for 8 people and we walk in and the lady who was very rude asked for our name and we had told her, then she said it was for 2.",negative
2135,CRTKAOdUqr5gvikQldGaCw,Terrible service.,negative
2136,aL1T6ehjf5RZkJsF8uiBfQ,This service sucks.,negative
2137,aL1T6ehjf5RZkJsF8uiBfQ,Never eating here again.,negative
2138,aL1T6ehjf5RZkJsF8uiBfQ,I would rather go to governors.,negative
2139,aL1T6ehjf5RZkJsF8uiBfQ,At least their servers are friendly and check in on you.,positive
2140,aL1T6ehjf5RZkJsF8uiBfQ,This is ridiculous.,negative
2141,aL1T6ehjf5RZkJsF8uiBfQ,Sat for an hour while the server walked  circles around us.,negative
2142,aL1T6ehjf5RZkJsF8uiBfQ,She never once asked how the good was outdated when the food would be out.,negative
2143,aL1T6ehjf5RZkJsF8uiBfQ,She obviously does like her job or know what she is doing,negative
2144,aL1T6ehjf5RZkJsF8uiBfQ,.,negative
2145,aL1T6ehjf5RZkJsF8uiBfQ,Only talked to us when we placed our order.,negative
2146,aL1T6ehjf5RZkJsF8uiBfQ,That's it.,negative
2147,aL1T6ehjf5RZkJsF8uiBfQ,Ridiculous!!,negative
2148,WwGQtiTLNbS3zlQPh7q9XQ,One of my fat places the freshest salad bar.,positive
2149,WwGQtiTLNbS3zlQPh7q9XQ, Always clean and quick service!,positive
2150,WwGQtiTLNbS3zlQPh7q9XQ, Very customer friendly,positive
2151,FX3wHLDSmjSdct3wXU2t-A,A shadow of its former self.,negative
2152,FX3wHLDSmjSdct3wXU2t-A,You will find a scant all-you-can-eat salad bar for 12 plus dollars.,negative
2153,FX3wHLDSmjSdct3wXU2t-A,"You will not find pasta, chips, salsa, soup, or much of anything.",negative
2154,FX3wHLDSmjSdct3wXU2t-A,The coconut shrimp was fair but expensive and a fairly small portion.,negative
2155,FX3wHLDSmjSdct3wXU2t-A,The ice tea was very good.,positive
2156,FX3wHLDSmjSdct3wXU2t-A,I would avoid this restaurant for the foreseeable future.,negative
2157,prMdrZHMVJLJork-NjZSXw,We were on the road heading to Arizona.,negative
2158,prMdrZHMVJLJork-NjZSXw,We stopped at the BurgerPalace for lunch.,negative
2159,prMdrZHMVJLJork-NjZSXw,We ordered our meal to go to eat it in the RV.,negative
2160,prMdrZHMVJLJork-NjZSXw,The Backyard BBQ salad was nothing but burnt chicken (no BBQ sauce) and lettuce.,negative
2161,prMdrZHMVJLJork-NjZSXw,"It was missing all of the other ingredients, including the dressing.",negative
2162,prMdrZHMVJLJork-NjZSXw,Returned it for a new one.,negative
2163,prMdrZHMVJLJork-NjZSXw,This time it had all the ingredients but very little lettuce.,negative
2164,prMdrZHMVJLJork-NjZSXw,"The BBQ sauce was drenched on the salad, and it had the same burnt chicken as I took a bite out of the one I returned.",negative
2165,prMdrZHMVJLJork-NjZSXw,There was the piece I ate.,negative
2166,prMdrZHMVJLJork-NjZSXw,The restaurant was empty so there was no reason for this type of service.,negative
2167,prMdrZHMVJLJork-NjZSXw,Definitely not worth the $14.00.,negative
2168,SyDcfeC_X9UNG7OW_fNs_Q,My son and I got the smothered bbq sirloin.,negative
2169,SyDcfeC_X9UNG7OW_fNs_Q,The sirloin was tough as leather!,negative
2170,SyDcfeC_X9UNG7OW_fNs_Q,"And, they didn't put bacon on it as advertised.",negative
2171,SyDcfeC_X9UNG7OW_fNs_Q,Service was good.,positive
2172,SyDcfeC_X9UNG7OW_fNs_Q,It's pretty bad when the broccoli was the best thing on the plate!,negative
2173,Vsc5Lxi2L_q0tnWoysGUOg,Oh gee --- I tried to really think about how I could rate this experience better than 1..,negative
2174,Vsc5Lxi2L_q0tnWoysGUOg,  The server was a 4 as she was trying her best.... but if this is how this place is managed...  will never go to another BurgerPalace again.,negative
2175,Vsc5Lxi2L_q0tnWoysGUOg,Went to BurgerPalace across the street from our hotel.,negative
2176,Vsc5Lxi2L_q0tnWoysGUOg, ,negative
2177,Vsc5Lxi2L_q0tnWoysGUOg,Tried to go to a Mexican restaurant which is normal for us when out of town ---  but it was Cinco De Mayo so ---- all forget going to a Mexican restaurant unless you want to wait for an hour and ...  well...  never mind.,negative
2178,Vsc5Lxi2L_q0tnWoysGUOg,The parking lot was nearly empty so thought a good choice....,positive
2179,Vsc5Lxi2L_q0tnWoysGUOg,WRONG!!!,negative
2180,Vsc5Lxi2L_q0tnWoysGUOg, Only two servers and one bartender.,negative
2181,Vsc5Lxi2L_q0tnWoysGUOg, Most of the tables were empty because no one was working.,negative
2182,Vsc5Lxi2L_q0tnWoysGUOg," Hostess was sweet, kind, and very nice!!",positive
2183,Vsc5Lxi2L_q0tnWoysGUOg, ,negative
2184,Vsc5Lxi2L_q0tnWoysGUOg,Told us it would be about a 25 minute wait so ...  we did.,negative
2185,Vsc5Lxi2L_q0tnWoysGUOg, Once we were seated we decided to share a few Mexican appetizers since Mexican food is one of our favorites and the salad bar looked less than appealing --- which was the original plan.,negative
2186,Vsc5Lxi2L_q0tnWoysGUOg,"  Ordered two appetizers -- one was the nachos and didn't want the bbq sauce (yes, on chicken nachos) so asked if we could get salsa.",negative
2187,Vsc5Lxi2L_q0tnWoysGUOg, The server was very accommodating...,positive
2188,Vsc5Lxi2L_q0tnWoysGUOg, We also ordered the bean and chicken quesadilla.,negative
2189,Vsc5Lxi2L_q0tnWoysGUOg, Food came up in about 20 min which was okay based on the fact that very few people were working.,positive
2190,Vsc5Lxi2L_q0tnWoysGUOg, The food was warm at best ---  the quesadilla was about a 6 and was pretty good --- light on fillings and seemed like a small portion --- but the best food,positive
2191,Vsc5Lxi2L_q0tnWoysGUOg,we had!The,negative
2192,Vsc5Lxi2L_q0tnWoysGUOg,"nachos --- Well --- really, really not good!",negative
2193,Vsc5Lxi2L_q0tnWoysGUOg,!,negative
2194,Vsc5Lxi2L_q0tnWoysGUOg, The chicken was not cool but seemed to come  out of the refrigerator..  The cheese was lumped like nacho cheese but lumpy and cool...,negative
2195,Vsc5Lxi2L_q0tnWoysGUOg,"  The salsa --- well, it was the warmest food on the plate but it wasn't salsa -- IT WAS",negative
2196,Vsc5Lxi2L_q0tnWoysGUOg,MARINARA!!!Our,negative
2197,Vsc5Lxi2L_q0tnWoysGUOg,server came by and I kindly let her know that the kitchen probably accidentally gave us marinara instead of salsa...,negative
2198,Vsc5Lxi2L_q0tnWoysGUOg," and she said ---- ""They said they are out of salsa and this was the closest thing they had..""  WHAT????    A side a marinara with our nachos and they thought we wouldn't notice it wasn't salsa???????????????????$30 later and we should have gone to Taco Bell for a much BETTER DINNER as this was the horrible!!!  ",negative
2199,Vsc5Lxi2L_q0tnWoysGUOg,Tipped our server for doing a great job as we were thankful she came to work.,positive
2200,Vsc5Lxi2L_q0tnWoysGUOg,Ruby Tuesdays --- WOW --- Never so disappointed.,negative
2201,Vsc5Lxi2L_q0tnWoysGUOg, Before COVID and the world we used to live would have never put up with this...,negative
2202,Vsc5Lxi2L_q0tnWoysGUOg,  Thanks for coming to work ---  Good luck staying open with this type of food!,positive
2203,A7PId4fv3g-wUR-Oscfqmg,They took care of us on Thanksgiving.,positive
2204,A7PId4fv3g-wUR-Oscfqmg,Ten of us on deck.,negative
2205,A7PId4fv3g-wUR-Oscfqmg,The customer service was decent but they attitude was Great,positive
2206,N1hyjcHiL-kBm3Lrr1s-7g,Tori was so great.,positive
2207,N1hyjcHiL-kBm3Lrr1s-7g,She was the best server.,positive
2208,N1hyjcHiL-kBm3Lrr1s-7g,Very sweet and easy going with my young kids and they can be a lot and talk quite a bit:)  ,positive
2209,N1hyjcHiL-kBm3Lrr1s-7g,She was great at getting refills and everything came out perfect.,positive
2210,N1hyjcHiL-kBm3Lrr1s-7g,Food was great.,positive
2211,N1hyjcHiL-kBm3Lrr1s-7g,We will be back!,positive
2212,kPsPLWp4fC__sLxAU36ZOg,"Drove to Litchfield to enjoy BurgerPalace it was a Sunday, they didn't have the garden bar open and sat for 10 min finally asked someone who was waiting our table",negative
2213,WUNj8DsX9D0aPsrN5kuOwA,So we are doing the historic Route66 and needed a good dinner during the pandemic.,positive
2214,WUNj8DsX9D0aPsrN5kuOwA,Just happened to see this BurgerPalace and thought they might be open.,negative
2215,WUNj8DsX9D0aPsrN5kuOwA,"Not until Friday but the manager, Sam, was absolutely wonderful.",positive
2216,WUNj8DsX9D0aPsrN5kuOwA,He brought a table outside so we could enjoy a great dinner.,positive
2217,WUNj8DsX9D0aPsrN5kuOwA,"Our lovely waitress, Jan, did a great job.",positive
2218,WUNj8DsX9D0aPsrN5kuOwA,Very personal.,negative
2219,WUNj8DsX9D0aPsrN5kuOwA,It was so nice to sit and enjoy a tasty meal during this crazy time.,positive
2220,WUNj8DsX9D0aPsrN5kuOwA,"Hubby had a 6 oz. steak that was cooked to perfection and I had chicken in a cream, mushroom sauce that was to die for.",positive
2221,WUNj8DsX9D0aPsrN5kuOwA,If we ever get back to area will definitely stop again.,negative
2222,8Ay9gl6sSfy7RMTASW_a6Q,1 because I cant give a 0.,negative
2223,8Ay9gl6sSfy7RMTASW_a6Q,Gross!!!,negative
2224,8Ay9gl6sSfy7RMTASW_a6Q,We ordered online and the whole order was messed up.,negative
2225,8Ay9gl6sSfy7RMTASW_a6Q,The mashed potatoes that we didn't even order were gray in color and inedible.,negative
2226,8Ay9gl6sSfy7RMTASW_a6Q,Probably sat there for days.,negative
2227,8Ay9gl6sSfy7RMTASW_a6Q,The ribs were disgusting and tasted like they've been sitting there for a while as well.,negative
2228,8Ay9gl6sSfy7RMTASW_a6Q,"The lettuce in the salad was almost slimy textured, sour and brown.",negative
2229,8Ay9gl6sSfy7RMTASW_a6Q,Very disappointed.,negative
2230,8Ay9gl6sSfy7RMTASW_a6Q,Don't recommend.,negative
2231,8Ay9gl6sSfy7RMTASW_a6Q,We got nothing we ordered and what they did give us was disgusting and inedible.,negative
2232,8Ay9gl6sSfy7RMTASW_a6Q,Waste of money.,negative
2233,SzP6LmRdN1tJB3eloI65yw,Not a fan but my guy totally loves their full rack of ribs and salad bar.,positive
2234,SzP6LmRdN1tJB3eloI65yw,"I ordered the ribeye, which can always be a little iffy ordering steak from these type of franchises.",negative
2235,SzP6LmRdN1tJB3eloI65yw,It wasn't bad!,positive
2236,SzP6LmRdN1tJB3eloI65yw,Not full of fat or grisly.,negative
2237,SzP6LmRdN1tJB3eloI65yw,Flavor just okay.,positive
2238,SzP6LmRdN1tJB3eloI65yw,Baked potato and broccoli standard for this kind of place.,negative
2239,SzP6LmRdN1tJB3eloI65yw,The shrimp were a huge disappointment!,negative
2240,SzP6LmRdN1tJB3eloI65yw,"They were breaded, flavorless and cold inside.",negative
2241,SzP6LmRdN1tJB3eloI65yw,Tasted like they breaded some shrimp that were like shrimp cocktail.,negative
2242,SzP6LmRdN1tJB3eloI65yw,Don't order the flavored lemonade unless you want diabetes.,negative
2243,SzP6LmRdN1tJB3eloI65yw,"This is two star rating, however it's an improvement from a visit in June.",positive
2244,c6g6OcmMPgzBREXZx-HSeg,My daughter & I went to this location for lunch on MLK day.,negative
2245,c6g6OcmMPgzBREXZx-HSeg,"We were very impressed by the amount of spacing the severs sat each table, all employees wore their masks & inside was clean as well.",positive
2246,c6g6OcmMPgzBREXZx-HSeg,My daughter noticed for the salad bar you had to get wore disposable gloves which was great to see.,positive
2247,c6g6OcmMPgzBREXZx-HSeg,  My daughter order the smoked house burger well done w/ the bbq sauce on the side w/ fries & I ordered order the honey chicken sandwich w/ fries (honey mustard sauce & onion rings on the side) & spinach artichoke dip with chips.,positive
2248,c6g6OcmMPgzBREXZx-HSeg,Everything was order to perfection & all our food was delicious.,positive
2249,c6g6OcmMPgzBREXZx-HSeg,We felt very safe dining inside during lunch time since it was minimum people at this time.,positive
2250,c6g6OcmMPgzBREXZx-HSeg,  A tip; sign up for their emails to get a free appetizer w/ $10 purchase of email & also you will receive a free meal for your birthday (long expiration date which is a plus) & also you can dine in or carry out for either promotion which is amazing.,positive
