review_id,review_date,review_rating,review_title,review_text,review_url,lang,author_avatar,author_url,author_name,location,author_contributions,review_useful_count,review_funny_count,review_cool_count,business_response_text,business_response_name,business_response_role,review_response_date,business_id
w0zbAxQ8yTPXLPaIF1itEA,2022-02-28,1,,The food was burned and missing chicken from the dish. I,https://www.yelp.com?hrid=w0zbAxQ8yTPXLPaIF1itEA,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=ac1_s-n0Nd0jcoACRuvgWQ,Walter D.,"Atlanta, GA",2,0,0,0,null,null,null,null,1hpzTfnPrvW8fZrvcBmuow
uPMBwlzRFVfKQbtfvN20qg,2020-05-13,1,,"I wouldn't recommend this place to anyone. On Mother's Day, I felt that I wanted to at least order my mother and I a steak since we couldn't do what we really want due to the Covid 19 outbreak. Now, before people say give them a break because of this, just know the similar restaurants in the same area are just known to be less than a pleasurable experience. I ordered online and my mother actually was picking it up to bring on the way to see me so that we may eat together. She called from up there to tell em the curb side was a no go because after 20 minutes of waiting no one came out so she went in. The manager was the one who dealt with my mother in saying that the order wasn't ready and didn't know when it would be. She also said the ticket number didn't matter because they were so overwhelmed and ""everyone ordered steak"". Not a good look. My mother handed her the phone because I called to see if everything was ok. The manager basically told me the same thing. If I hadn't paid ahead, of course I would have cancelled. I had my mother leave because I didn't want her having to do all that on Mother's Day. My husband went back up there and brought the order back almost two hours after it was supposed to be done. ( I gave them an hour because of Covid and it being Mothers Day). The steak was thrown together. There was no difference in the well and medium well done steaks and both were missing the salad. We did however get the baked potato but that was a no go because they decided to put bacon bits on it when that's not how we ordered it because guess what... you guessed it. I don't eat pork . This was ridiculous. I hope any other companies who decide to open back up during the pandemic is ready. This manager told me that they are open , but not fully staffed. They aren't fully open not ready to serve inside, curb side and to go like they say. Plus they had a line out of the door trying to figure out what happened to their online order and curbside orders. They may as well have opened their dining room up to full capacity because the way this was set up, there was literally no room for social distancing if that was their goal. Do better Camp Creek Ruby Tuesday !!!",https://www.yelp.com?hrid=uPMBwlzRFVfKQbtfvN20qg,en,https://s3-media0.fl.yelpcdn.com/photo/AnKABSEtiG-v3FxkaIqq_w/60s.jpg,https://www.yelp.com/user_details?userid=MU6H92Ej3sPDZXeL7P1rtg,Lacresha H.,"Atlanta, GA",122,0,0,0,null,null,null,null,1hpzTfnPrvW8fZrvcBmuow
WmdhlaNYV6R59mQCi41d2w,2022-07-10,3,,"Nice dining area, long wait just order food, short staffed, 3-cheese brisket sandwich okay. The cheese and Texas toast are good but the bacon-like brisket is too chewy and fatty filled. The fries are crispy good. The brisket tacodilla has the same issues as the 3-cheese brisket. Now the salad bar is a different story. That's still good & highly recommended.",https://www.yelp.com?hrid=WmdhlaNYV6R59mQCi41d2w,en,https://s3-media0.fl.yelpcdn.com/photo/h_0cndJrQ4nIG5iRaljOkQ/60s.jpg,https://www.yelp.com/user_details?userid=supNxP3w1c8_NNgWxDIT6w,Greg S.,"Loganville, GA",121,0,0,0,"Greg, we really appreciate your support and hope you will understand that we are working hard to provide our guests with the best possible service during this staffing shortage. Thank you for your feedback. We hope to serve you again soon.",Guest Services ..,Business Customer Service,2022-07-12,IYBkP8G7RoltMvkuLUFD5Q
EEVTRaj3hmAfrGqYoLgY2w,2022-06-06,3,,"The food was just ok to me. It did come out very hot so I could tell they just cooked it. I think the reason I gave it a 3 star was cause the drinks were very weak. So I was a little disappointed. I was hoping for a stronger taste but was disappointed. The staff was very nIce and accommodating. The waiter was also on point. He kept checking on us to see if we needed anything. Made sure our food was cooked like we wanted, and just a nice guy overall. The salad bar needed to be refreshed. I wasn't liking the choices. It looked like it had been picked over. So even though we got the salad bar I wanted it to have fuller. I will say once I started heading towards the door to leave a worker was at the salad bar replenishing the food but I was already leaving. I will come back because all in all it was a positive experience.",https://www.yelp.com?hrid=EEVTRaj3hmAfrGqYoLgY2w,en,https://s3-media0.fl.yelpcdn.com/photo/iej61UoLpw6dVKoHGv0yqg/60s.jpg,https://www.yelp.com/user_details?userid=cXjw2IY_OnmM_R5nBXNTZw,Jacqueline D.,"Snellville, GA",115,0,0,0,"Jacqueline, we are disappointed to learn we did not provide you with the quality of food or service you deserve. We would like to make this up to you and ask that you reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-06-07,IYBkP8G7RoltMvkuLUFD5Q
3zsv7rqwdSVaFdCY13y0tQ,2022-03-20,1,,"Jessica has to be the absolute worst waiter I have ever encountered . We went on a whim here and did we regret ever bit of it. If I could give negative zero stars I would happily do so. Non attentive staff makes the mediocre at best food 10x worse. This place needs to shut down. And Jessica needs to be fired for her lazy, non attentive, rude self.",https://www.yelp.com?hrid=3zsv7rqwdSVaFdCY13y0tQ,en,https://s3-media0.fl.yelpcdn.com/photo/VZ8aKJQAmQvMuWrY0Nhy3g/60s.jpg,https://www.yelp.com/user_details?userid=tQGCWj8RWAhYz7eb4FMMEQ,Adriana W.,"Snellville, GA",34,0,0,0,"We are disappointed to learn you received poor service from a member of our team, Adriana. We take pride in offering our guests professional, attentive service on every visit. We seem to have missed the mark and would like to make this up to you. When possible, we ask that you reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-03-21,IYBkP8G7RoltMvkuLUFD5Q
45A18KgZHku4uN2zk3_Jlg,2022-03-04,1,,10/10 dont recommend... hardly anyone in the restaurant and they have to hold the door for 45 mins... even a party of 2 had to leave.  lazy/rude management.,https://www.yelp.com?hrid=45A18KgZHku4uN2zk3_Jlg,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=bahDOlaDBK_uWMBCde-tPw,Blake D.,"Lawrenceville, GA",4,0,0,0,"Blake, we really appreciate your support, and hope you will understand that we are working hard to provide our guests with the best possible service during this staffing shortage. Thank you for your feedback, and we hope to serve you again soon",Guest Services ..,Business Customer Service,2022-03-07,IYBkP8G7RoltMvkuLUFD5Q
48s3ofH6VMIoWJzYmIcQMQ,2022-02-13,4,,"We ate here on Super Bowl night had appetizer, meal & drinks all things we had were good. We had no problem with service.",https://www.yelp.com?hrid=48s3ofH6VMIoWJzYmIcQMQ,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=uSgeGeYC8fvdJWs-qCH-qw,Troy K.,"Union, MO",2,0,0,0,"Troy, we&#39;re happy to hear we could help make your Super Bowl evening special, and we look forward to serving you again soon so we can earn your full 5-stars!",Guest Services ..,Business Customer Service,2022-02-14,IYBkP8G7RoltMvkuLUFD5Q
ELAwTYPKkbpQv64kUDSQcw,2021-08-27,2,,"Service is very slow, kitchen seems to constantly be backed up. Prepare to wait quite a while.",https://www.yelp.com?hrid=ELAwTYPKkbpQv64kUDSQcw,en,https://s3-media0.fl.yelpcdn.com/photo/9hbihNgYuYT-qulzIeghRA/60s.jpg,https://www.yelp.com/user_details?userid=X7Zv2f-n9ZDcQSDyGGFPGA,Keith C.,"Loganville, GA",21,0,0,0,null,null,null,null,IYBkP8G7RoltMvkuLUFD5Q
BElYTFA8Rsxc4qQsRIM4qQ,2021-07-31,2,,"15 minute wait to be seated when the restaurant was at less than 50% capacity, they are understaffed.  The salad bar was not well maintained, the food and dressings were all mixed. The salad plates were dirty, had to go through 5 before finding a clean one.  My drink glass was dirty as well. The food was not prepared well, some parts over cooked and some under cooked.  The runner took my wife's meal to another table then back to the front again before brining it to our table as if it were something to show off to everyone.  I remember when Ruby Tuesday was a nice place.  We were disappointed by everything except out waiter.",https://www.yelp.com?hrid=BElYTFA8Rsxc4qQsRIM4qQ,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=aAnnUuIXIAa-5hrASajAlg,B H.,"Snellville, GA",7,0,0,0,null,null,null,null,IYBkP8G7RoltMvkuLUFD5Q
ZRqT1p2NYeD0dfK2HEJhGA,2021-04-23,1,,We have been there three times each time the salad bar has been amazing as for the rest of the food not so great me and my wife both ordered steaks and our 10-year-old daughter ordered the salmon the food was horrible I believe roadkill would've tasted better should've went to Arby's across the street this is the third time in A six-month period the service was great the food was horrible will not be a fourth time eat at your own risk go to Burger King or McDonald's you will feel better afterwards,https://www.yelp.com?hrid=ZRqT1p2NYeD0dfK2HEJhGA,en,https://s3-media0.fl.yelpcdn.com/photo/Hf3E_t-61ADeYgoWXwWYpg/60s.jpg,https://www.yelp.com/user_details?userid=dj-_cFXK6PrOhRV7aYpRmg,John L.,"Loganville, GA",4,0,0,0,null,null,null,null,IYBkP8G7RoltMvkuLUFD5Q
nvlAgo7gE77Hh0LpRbo1Cg,2020-09-19,1,,This place has gone downhill in the last 6 months. My last 2 visits I had poor service. There were only a few people in the restaurant and the service was extremely slow. I had a cockroach crawl across the wall of our booth and saw a 2nd above the door! I will NOT be back!,https://www.yelp.com?hrid=nvlAgo7gE77Hh0LpRbo1Cg,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=te-OQpncsrMPkNx418rDRA,Ray R.,"Snellville, GA",12,0,0,0,null,null,null,null,IYBkP8G7RoltMvkuLUFD5Q
02bq1Hl1po5SBULseiBHlA,2020-06-26,2,,Bad service.  I understand you're busy but some friendliness isn't very difficult.  If it's hard for you to be polite or smile don't get a service job.,https://www.yelp.com?hrid=02bq1Hl1po5SBULseiBHlA,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=aw_sl4fO7uNTHBsigK-PyQ,Debra S.,"Atlanta, GA",28,0,0,0,null,null,null,null,IYBkP8G7RoltMvkuLUFD5Q
8IgtnY7Rpuad8CaMy6M6Ig,2014-07-17,3,,"For a table a table of four, all of our food was delicious. My chicken pasta had a nice helping and the chicken was moist and delicious. The hospitality is at an all time low. Our waitress was not friendly and did not know the menu. She came back to the table countless times to clear our plates, ultimately making everyone feel rushed to finish the food, (we were no where near finished) and only managed to refill one out of four drinks, during her multiple trips. We also had to repeatedly ask for sauces she had forgotten to bring to the table. It took a long time for us to order our food and even longer for it to be served, after it was ordered. The restaurant barely had even 13 people in it, so the slow service is still unexplained. Overall, if you come to eat at this Ruby Tuesday's expect great food, but not a good time.",https://www.yelp.com?hrid=8IgtnY7Rpuad8CaMy6M6Ig,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=0ajdzCNHNRZhLko9voAV0Q,River R.,"Loganville, GA",7,1,0,0,null,null,null,null,IYBkP8G7RoltMvkuLUFD5Q
vUVJNsghtFpYXU2vAkh_GQ,2014-05-26,1,,"Unfortunately, there is no option to give zero stars. That is exactly what this Ruby Tuesday's location deserves. The service is slow, and the wait for food is entirely too long.      On one outing, I arrived with a party of six. Four were given their food before the other two. The other two had to wait 25 minutes to get their food. There was no apology from a manager, just a feeble excuse from the server that ""the kitchen is slow.""   During my final visit to the restaurant, in addition to the poor service I received, I witnessed a couple leaving the restaurant, telling the hostess that they were leaving because they were not seen by a server. Another woman had to get up to ask the hostess to find her server because her table needed drink refills.    This restaurant is a miserable representative of the Ruby Tuesdays chain.",https://www.yelp.com?hrid=vUVJNsghtFpYXU2vAkh_GQ,en,https://s3-media0.fl.yelpcdn.com/photo/vxVYdkDdkbe_LV1_NrcsbQ/60s.jpg,https://www.yelp.com/user_details?userid=ITfbOxwnnLeGLW-HxLqkCA,Michael M.,"Atlanta, GA",23,4,0,0,null,null,null,null,IYBkP8G7RoltMvkuLUFD5Q
