review_id,review_sentences,entity,entity_type,predicted_sentiment
MDmNozgAYxX0KNDNTbBuPA, It has been a long time since I had been to any BurgerPalace and at least I can say the food was up to par to what I remember.,burgerpalace,ORG,positive
MDmNozgAYxX0KNDNTbBuPA, It has been a long time since I had been to any BurgerPalace and at least I can say the food was up to par to what I remember.,to par,FOOD,positive
MDmNozgAYxX0KNDNTbBuPA,"No stars for the service the evening I went with my cousins, last Saturday.",service,SERVICE,negative
MDmNozgAYxX0KNDNTbBuPA,"No stars for the service the evening I went with my cousins, last Saturday.",last saturday,DATE,negative
MDmNozgAYxX0KNDNTbBuPA, Did not know that they weren't seating parties of 8 (we had 2 4 people families).,8,CARDINAL,negative
MDmNozgAYxX0KNDNTbBuPA, Did not know that they weren't seating parties of 8 (we had 2 4 people families).,2 4,CARDINAL,negative
MDmNozgAYxX0KNDNTbBuPA, Did not know that they weren't seating parties of 8 (we had 2 4 people families).,people,SERVICE,negative
MDmNozgAYxX0KNDNTbBuPA,"That's fine, but we came in TOGETHER so I would think that sitting them close to each would be the most appropriate thing to do.",together,ORG,positive
MDmNozgAYxX0KNDNTbBuPA," I wondered why, oh emyeah, because the tables were not cleaned.",oh emyeah,FOOD,negative
MDmNozgAYxX0KNDNTbBuPA," Hmmmm... and then our waiter....please, he was more interested in cleaning the bar then taking care of his table.",waiter,SERVICE,negative
MDmNozgAYxX0KNDNTbBuPA," Hmmmm... and then our waiter....please, he was more interested in cleaning the bar then taking care of his table.",cleaning,SERVICE,negative
MDmNozgAYxX0KNDNTbBuPA," Hmmmm... and then our waiter....please, he was more interested in cleaning the bar then taking care of his table.",table,SERVICE,negative
MDmNozgAYxX0KNDNTbBuPA," I understand that it was 9 p.m. at night but guess what, a customer is still a customer.",9 p.m. at,TIME,negative
MDmNozgAYxX0KNDNTbBuPA," I understand that it was 9 p.m. at night but guess what, a customer is still a customer.",night,TIME,negative
MDmNozgAYxX0KNDNTbBuPA,My cousin said their waiter was excellent and attentive.,waiter,SERVICE,positive
MDmNozgAYxX0KNDNTbBuPA," When I went on to leave my review, I saw that this location got 2 and half stars.",2,CARDINAL,negative
MDmNozgAYxX0KNDNTbBuPA," Again, food, Great.",food,FOOD,positive
MDmNozgAYxX0KNDNTbBuPA," Again, food, Great.",great,GPE,positive
MDmNozgAYxX0KNDNTbBuPA, Too bad the service didn't match the taste.,service,SERVICE,negative
jMcRUW_MF8hM38p54QYmbQ,Food was ok bit not ok!,food,FOOD,negative
jMcRUW_MF8hM38p54QYmbQ,"I asked for a loaded baked potato and it was not loaded, had hardly no cheese, bacon, no butter no salt nor pepper.",loaded baked potato,FOOD,negative
jMcRUW_MF8hM38p54QYmbQ,"I asked for a loaded baked potato and it was not loaded, had hardly no cheese, bacon, no butter no salt nor pepper.",cheese,FOOD,negative
jMcRUW_MF8hM38p54QYmbQ,"I asked for a loaded baked potato and it was not loaded, had hardly no cheese, bacon, no butter no salt nor pepper.",bacon,FOOD,negative
jMcRUW_MF8hM38p54QYmbQ,"I asked for a loaded baked potato and it was not loaded, had hardly no cheese, bacon, no butter no salt nor pepper.",butter,FOOD,negative
jMcRUW_MF8hM38p54QYmbQ,"I asked for a loaded baked potato and it was not loaded, had hardly no cheese, bacon, no butter no salt nor pepper.",salt,FOOD,negative
jMcRUW_MF8hM38p54QYmbQ,"I asked for a loaded baked potato and it was not loaded, had hardly no cheese, bacon, no butter no salt nor pepper.",pepper,FOOD,negative
jMcRUW_MF8hM38p54QYmbQ,Took forever to get our food.,food,FOOD,negative
jMcRUW_MF8hM38p54QYmbQ,Service was ok,service,SERVICE,positive
GPRiGy42hnJIWzdEib7mEw,This BurgerPalace is located along Virginia Beach Blvd. at the corner of Constitution Dr.,burgerpalace,ORG,negative
GPRiGy42hnJIWzdEib7mEw,This BurgerPalace is located along Virginia Beach Blvd. at the corner of Constitution Dr.,located,FOOD,negative
GPRiGy42hnJIWzdEib7mEw,This BurgerPalace is located along Virginia Beach Blvd. at the corner of Constitution Dr.,virginia beach blvd,FAC,negative
GPRiGy42hnJIWzdEib7mEw,This BurgerPalace is located along Virginia Beach Blvd. at the corner of Constitution Dr.,constitution dr.,LAW,negative
GPRiGy42hnJIWzdEib7mEw, This is in the Town Center area of the city.,the town center,FAC,negative
GPRiGy42hnJIWzdEib7mEw, There is ample parking on site as well.,is ample parking,FOOD,positive
GPRiGy42hnJIWzdEib7mEw, The outside of the place looks typical for all BurgerPalace locations I have seen.,burgerpalace,ORG,negative
GPRiGy42hnJIWzdEib7mEw," My visit here was on January 1, 2021.Let",january 1,DATE,negative
GPRiGy42hnJIWzdEib7mEw," My visit here was on January 1, 2021.Let",2021.let,CARDINAL,negative
GPRiGy42hnJIWzdEib7mEw," Like most places, masks are required for entry and while not seated at your table.  Entry is also not permitted if you exhibit any symptoms related to Covid-19 as well.",most places,FOOD,negative
GPRiGy42hnJIWzdEib7mEw," Like most places, masks are required for entry and while not seated at your table.  Entry is also not permitted if you exhibit any symptoms related to Covid-19 as well.",table,SERVICE,negative
GPRiGy42hnJIWzdEib7mEw, There is hand sanitizer available as you come in.,sanitizer available,FOOD,negative
GPRiGy42hnJIWzdEib7mEw, Only select tables and booths are available to ensure proper social distancing.,select tables,FOOD,negative
GPRiGy42hnJIWzdEib7mEw, Only select tables and booths are available to ensure proper social distancing.,booths are available,FOOD,negative
GPRiGy42hnJIWzdEib7mEw,We got here around 12:15 pm that day for lunch.,around 12:15 pm,TIME,negative
GPRiGy42hnJIWzdEib7mEw, We went around the long way to our table to ensure social distancing.,table,SERVICE,negative
GPRiGy42hnJIWzdEib7mEw," Once seated, Quinn came to the table to introduce herself, give us menus to look over, and asked what we wanted to drink.",quinn,PERSON,negative
GPRiGy42hnJIWzdEib7mEw," Once seated, Quinn came to the table to introduce herself, give us menus to look over, and asked what we wanted to drink.",table,SERVICE,negative
GPRiGy42hnJIWzdEib7mEw," Once seated, Quinn came to the table to introduce herself, give us menus to look over, and asked what we wanted to drink.",menus,FOOD,negative
GPRiGy42hnJIWzdEib7mEw," Once seated, Quinn came to the table to introduce herself, give us menus to look over, and asked what we wanted to drink.",drink,FOOD,negative
GPRiGy42hnJIWzdEib7mEw," It had been a while since I had been to a BurgerPalace, so it took a little while to look through the menu.",burgerpalace,ORG,negative
GPRiGy42hnJIWzdEib7mEw," It had been a while since I had been to a BurgerPalace, so it took a little while to look through the menu.",menu,FOOD,negative
GPRiGy42hnJIWzdEib7mEw,"After looking over the menu and the inserts, my mom and I decided to go with the 2 for $22 deal.",menu,FOOD,negative
GPRiGy42hnJIWzdEib7mEw,"After looking over the menu and the inserts, my mom and I decided to go with the 2 for $22 deal.",2,CARDINAL,negative
GPRiGy42hnJIWzdEib7mEw,"After looking over the menu and the inserts, my mom and I decided to go with the 2 for $22 deal.",22,MONEY,negative
GPRiGy42hnJIWzdEib7mEw," For the starter, we went with the House Baked Soft Pretzels.",the house baked soft pretzels,ORG,negative
GPRiGy42hnJIWzdEib7mEw," For the entrees, we both went with the Classic Cheeseburger.",the classic cheeseburger,ORG,negative
GPRiGy42hnJIWzdEib7mEw, We also added the Garden Salad bar as well.,garden salad,LOC,negative
GPRiGy42hnJIWzdEib7mEw,"Once ordered, we were able to go to the Garden Salad Bar.",ordered,SERVICE,negative
GPRiGy42hnJIWzdEib7mEw,"Once ordered, we were able to go to the Garden Salad Bar.",the garden salad bar,ORG,negative
GPRiGy42hnJIWzdEib7mEw," It is self-service, but gloves and a new plate are required each time you go there (they are provided there for you).",service,SERVICE,negative
GPRiGy42hnJIWzdEib7mEw, The salad bar is actually pretty big with lots of different options.,salad bar,FOOD,positive
GPRiGy42hnJIWzdEib7mEw, The salad bar is actually pretty big with lots of different options.,different options,FOOD,positive
GPRiGy42hnJIWzdEib7mEw, It turned out to be a really good beginning to lunch.,beginning,FOOD,positive
GPRiGy42hnJIWzdEib7mEw," A little bit after eating the salad items, the soft pretzels came out.",salad items,FOOD,negative
GPRiGy42hnJIWzdEib7mEw," A little bit after eating the salad items, the soft pretzels came out.",soft pretzels,FOOD,negative
GPRiGy42hnJIWzdEib7mEw, The queso was a great dip to go along with it as well.,queso,ORG,positive
GPRiGy42hnJIWzdEib7mEw, The queso was a great dip to go along with it as well.,great dip,FOOD,positive
GPRiGy42hnJIWzdEib7mEw,"After about 10 minutes, the burgers came out to the table.",about 10 minutes,TIME,negative
GPRiGy42hnJIWzdEib7mEw,"After about 10 minutes, the burgers came out to the table.",burgers,FOOD,negative
GPRiGy42hnJIWzdEib7mEw,"After about 10 minutes, the burgers came out to the table.",table,SERVICE,negative
GPRiGy42hnJIWzdEib7mEw, The burgers were hot and the fries were as well.,burgers,FOOD,positive
GPRiGy42hnJIWzdEib7mEw, The burgers were hot and the fries were as well.,fries,FOOD,positive
GPRiGy42hnJIWzdEib7mEw, The burgers were cooked to order and juicy too.,burgers,FOOD,positive
GPRiGy42hnJIWzdEib7mEw, The burgers were cooked to order and juicy too.,cooked,FOOD,positive
GPRiGy42hnJIWzdEib7mEw, The burgers were cooked to order and juicy too.,order,SERVICE,positive
GPRiGy42hnJIWzdEib7mEw, The burgers were cooked to order and juicy too.,juicy,FOOD,positive
GPRiGy42hnJIWzdEib7mEw, Service was on point and the food was great.,service,SERVICE,positive
GPRiGy42hnJIWzdEib7mEw, They also have an e-mail rewards program.,rewards program,FOOD,negative
GPRiGy42hnJIWzdEib7mEw," If you're in the Town Center area of the city, this place is still worth checking out for a meal.",town center,FAC,positive
EKT21Ok1YaFBCsMm2DwaFQ,Ordered Via UBER EATS - the delivery was prompt this review is strictly about the food service/meal.,ordered,SERVICE,negative
EKT21Ok1YaFBCsMm2DwaFQ,Ordered Via UBER EATS - the delivery was prompt this review is strictly about the food service/meal.,via uber eats,FOOD,negative
EKT21Ok1YaFBCsMm2DwaFQ,Ordered Via UBER EATS - the delivery was prompt this review is strictly about the food service/meal.,strictly,FOOD,negative
EKT21Ok1YaFBCsMm2DwaFQ,Ordered Via UBER EATS - the delivery was prompt this review is strictly about the food service/meal.,service,SERVICE,negative
EKT21Ok1YaFBCsMm2DwaFQ,The food was poorly packaged leading for sauce to leak all over the other containers and inside the bag.,food,FOOD,negative
EKT21Ok1YaFBCsMm2DwaFQ,The food was poorly packaged leading for sauce to leak all over the other containers and inside the bag.,poorly packaged,FOOD,negative
EKT21Ok1YaFBCsMm2DwaFQ,The food was poorly packaged leading for sauce to leak all over the other containers and inside the bag.,sauce,FOOD,negative
EKT21Ok1YaFBCsMm2DwaFQ,The food was poorly packaged leading for sauce to leak all over the other containers and inside the bag.,other containers,FOOD,negative
EKT21Ok1YaFBCsMm2DwaFQ,"Side sauces were incorrect, missing drinks and parts of the order, lastly the food arrived barely warm.",side sauces,FOOD,negative
EKT21Ok1YaFBCsMm2DwaFQ,"Side sauces were incorrect, missing drinks and parts of the order, lastly the food arrived barely warm.",missing drinks,FOOD,negative
EKT21Ok1YaFBCsMm2DwaFQ,"Side sauces were incorrect, missing drinks and parts of the order, lastly the food arrived barely warm.",order,SERVICE,negative
EKT21Ok1YaFBCsMm2DwaFQ,Attempted to call the restaurant serval times - the automated answering machine redirected to the website and no availability to leave a voicemail.,automated answering machine,FOOD,negative
EKT21Ok1YaFBCsMm2DwaFQ,Attempted to call the restaurant serval times - the automated answering machine redirected to the website and no availability to leave a voicemail.,availability,FOOD,negative
nD436Br8-t35DQ1Z6UQE8w,Waiters standing around and drinking alcohol on the job.,waiters,SERVICE,negative
nD436Br8-t35DQ1Z6UQE8w,Waiters standing around and drinking alcohol on the job.,drinking alcohol,FOOD,negative
ZoEcGXIEg0hq9pp4xXqPBw,I ordered through grubhub the order arrived in 30 minutes fresh hot looking just like the picture I love their plating it's absolutely amazing sweet potato fries accompanied they were delicious and not too salty the  Crunchy chicken sandwich was still crunchy LA crunchy and cook 2 perfection season 2 perfectionhad bacon  Cheese.,ordered,SERVICE,positive
ZoEcGXIEg0hq9pp4xXqPBw,I ordered through grubhub the order arrived in 30 minutes fresh hot looking just like the picture I love their plating it's absolutely amazing sweet potato fries accompanied they were delicious and not too salty the  Crunchy chicken sandwich was still crunchy LA crunchy and cook 2 perfection season 2 perfectionhad bacon  Cheese.,grubhub,FOOD,positive
ZoEcGXIEg0hq9pp4xXqPBw,I ordered through grubhub the order arrived in 30 minutes fresh hot looking just like the picture I love their plating it's absolutely amazing sweet potato fries accompanied they were delicious and not too salty the  Crunchy chicken sandwich was still crunchy LA crunchy and cook 2 perfection season 2 perfectionhad bacon  Cheese.,order,SERVICE,positive
ZoEcGXIEg0hq9pp4xXqPBw,I ordered through grubhub the order arrived in 30 minutes fresh hot looking just like the picture I love their plating it's absolutely amazing sweet potato fries accompanied they were delicious and not too salty the  Crunchy chicken sandwich was still crunchy LA crunchy and cook 2 perfection season 2 perfectionhad bacon  Cheese.,30 minutes,TIME,positive
ZoEcGXIEg0hq9pp4xXqPBw,I ordered through grubhub the order arrived in 30 minutes fresh hot looking just like the picture I love their plating it's absolutely amazing sweet potato fries accompanied they were delicious and not too salty the  Crunchy chicken sandwich was still crunchy LA crunchy and cook 2 perfection season 2 perfectionhad bacon  Cheese.,absolutely amazing sweet potato fries,FOOD,positive
ZoEcGXIEg0hq9pp4xXqPBw,I ordered through grubhub the order arrived in 30 minutes fresh hot looking just like the picture I love their plating it's absolutely amazing sweet potato fries accompanied they were delicious and not too salty the  Crunchy chicken sandwich was still crunchy LA crunchy and cook 2 perfection season 2 perfectionhad bacon  Cheese.,salty,FOOD,positive
ZoEcGXIEg0hq9pp4xXqPBw,I ordered through grubhub the order arrived in 30 minutes fresh hot looking just like the picture I love their plating it's absolutely amazing sweet potato fries accompanied they were delicious and not too salty the  Crunchy chicken sandwich was still crunchy LA crunchy and cook 2 perfection season 2 perfectionhad bacon  Cheese.,crunchy chicken sandwich,FOOD,positive
