review_id,review_sentences,predicted_sentiment
Pp5gPrNwPwLym_jnVmdzig,The service was impeccable.,positive
Pp5gPrNwPwLym_jnVmdzig,"I got the garden bar & by the time I returned to my seat, my husband's entree had already arrived!",positive
Pp5gPrNwPwLym_jnVmdzig,"Fast, delicious food & the prices don't break the bank.",positive
Pp5gPrNwPwLym_jnVmdzig,We will for sure be back when we're in the area again!,positive
xuyABffC5lc0t3_t3ZVSUg,"Food was not fresh , taste like everything was just frozen and they threw it in the microwave",negative
Qz6OXG5lJ5UnmPHQiswKrg,Do not care for the food at this business!,negative
Qz6OXG5lJ5UnmPHQiswKrg,"Greasy, unhealthy, and poor selection!",negative
Qz6OXG5lJ5UnmPHQiswKrg,Hardly visit this business as I feel sick and thirsty after a meal there!,negative
Qz6OXG5lJ5UnmPHQiswKrg,I would not recommend this restaurant to anyone unless u wanted to stop in just for a drink!,negative
pReI_iUWMxpGnlRRhgJhkA,I ordered for pickup expecting it to be ready as the app started!,positive
pReI_iUWMxpGnlRRhgJhkA,I'm tried worked 10hrs just wanted my food to be ready not have to sit for 20mins when i arrived to wait for my food!,negative
pReI_iUWMxpGnlRRhgJhkA,!,positive
pReI_iUWMxpGnlRRhgJhkA,I expect great service for 5 stars and to receive tips!!,positive
pReI_iUWMxpGnlRRhgJhkA,Get it together,negative
-48Au3LoYP4Cs3qVmVAwww,Well that's a bummer.,negative
-48Au3LoYP4Cs3qVmVAwww,We used to enjoy RT's but it seems like the whole thing has been going downhill for the last few years.,negative
-48Au3LoYP4Cs3qVmVAwww,Well tonight (Valentine's Day) we were looking forward to their food.,positive
-48Au3LoYP4Cs3qVmVAwww,"I called to place an order at 4:45pm, which seemed a safe bet as it wasn't the busiest part of the dinner hour.",neutral
-48Au3LoYP4Cs3qVmVAwww,I was put on hold for over 6 minutes.,negative
-48Au3LoYP4Cs3qVmVAwww,I finally hung up (assuming I'd been forgotten),negative
-48Au3LoYP4Cs3qVmVAwww,and,neutral
-48Au3LoYP4Cs3qVmVAwww,called again.,neutral
-48Au3LoYP4Cs3qVmVAwww,"When I was told I'd be put on hold I let them know I'd just been on hold for over 6 minutes, and asked if it was very busy as I didn't want to wait that long again.",negative
-48Au3LoYP4Cs3qVmVAwww,"They said they thought it was probably pretty busy ""over there"" and they would try to get me connected faster (no apology).",negative
-48Au3LoYP4Cs3qVmVAwww,When they went to transfer my call they hung up on me.,negative
-48Au3LoYP4Cs3qVmVAwww,We ended up ordering from a different business.,negative
_qilh625iTw0MMMXy5PeEQ,We bought special burgers.,neutral
_qilh625iTw0MMMXy5PeEQ, Looked like they put a slider on a bun 2x the size.,negative
_qilh625iTw0MMMXy5PeEQ," What a waste!  Won,t be getting food from there again.  And 5 meals that they took no care with.",negative
_qilh625iTw0MMMXy5PeEQ, Everything slide around and not by us.,negative
_BACzVL3PW_IRKVq-N_7KQ,Worst brisket I have ever had.,negative
_BACzVL3PW_IRKVq-N_7KQ,Employees just sitting around the bar!,negative
_BACzVL3PW_IRKVq-N_7KQ,I won't be back unless I want a salad.,negative
uSpg7uu9Wj7Z-uJpaGukEA,One of the only places that has an amazing salad bar.,positive
uSpg7uu9Wj7Z-uJpaGukEA,Lots of different food to choose from . Truly,positive
Td18Ed2-YyMdI0hDje2dwQ,"Have you ever wanted to experience the feeling of eating out at such a nasty restaurant, you'll wish they gave you a z-pack with your check after the meal?",negative
Td18Ed2-YyMdI0hDje2dwQ,"If so, you should head on down to BurgerPalace in Elyria!Stopped",neutral
Td18Ed2-YyMdI0hDje2dwQ,in here,neutral
Td18Ed2-YyMdI0hDje2dwQ,with my mom,neutral
Td18Ed2-YyMdI0hDje2dwQ,recently,neutral
Td18Ed2-YyMdI0hDje2dwQ,.,neutral
Td18Ed2-YyMdI0hDje2dwQ,The parking lot had more potholes than there are holes in your average slice of Swiss cheese.,negative
Td18Ed2-YyMdI0hDje2dwQ,A sign we missed of the horrors awaiting us inside...,negative
Td18Ed2-YyMdI0hDje2dwQ,"Walking in, the front waiting area smelled strongly of ribs and barbecue sauce...to the point where it was nauseating.",negative
Td18Ed2-YyMdI0hDje2dwQ,(How is that even possible?!),negative
Td18Ed2-YyMdI0hDje2dwQ,"Once seated, I noticed the table next to us needed cleaning underneath.",negative
Td18Ed2-YyMdI0hDje2dwQ,Looked like the patrons used Parmesan cheese as confetti.,neutral
Td18Ed2-YyMdI0hDje2dwQ,The smashed particles look...gross.,negative
Td18Ed2-YyMdI0hDje2dwQ,The atmosphere is interesting.,positive
Td18Ed2-YyMdI0hDje2dwQ,I'm not sure what direction they were going for.,negative
Td18Ed2-YyMdI0hDje2dwQ,"It was like the 80s, 90s, and 00s threw up in there--and not the more stylish parts.",negative
Td18Ed2-YyMdI0hDje2dwQ,I totally forgot they made plastic table cloths with felt on the underside.,negative
Td18Ed2-YyMdI0hDje2dwQ,Haven't seen one of those babies since 2003!,negative
Td18Ed2-YyMdI0hDje2dwQ,Adding to the ambiance were unruly children and grown men loudly blowing their nose.,negative
Td18Ed2-YyMdI0hDje2dwQ,(This happens anywhere.)The,neutral
Td18Ed2-YyMdI0hDje2dwQ,food was lackluster at best.,negative
Td18Ed2-YyMdI0hDje2dwQ,"My soup spoon was sticky on the underside, and I noticed after eating it that the crackers I was given were recycled from another patron...the wrapper had dried soup on them that was NOT mine.",negative
Td18Ed2-YyMdI0hDje2dwQ,My mom ordered a steak dinner.,neutral
Td18Ed2-YyMdI0hDje2dwQ,The steak was puny and dry...and the baked potato tasted dirty and old.,negative
Td18Ed2-YyMdI0hDje2dwQ,She did enjoy the salad bar.,positive
Td18Ed2-YyMdI0hDje2dwQ,I didn't take advantage of it; it was too close to the entrance and therefore not appetizing to me.,negative
Td18Ed2-YyMdI0hDje2dwQ,My mom also stated that there were no locks on the bathroom doors.,neutral
Td18Ed2-YyMdI0hDje2dwQ,She also witnessed an employee not washing their hands after using the restroom next to her.,negative
Td18Ed2-YyMdI0hDje2dwQ,"We didn't stay for dessert, and I didn't order a cocktail I had been eyeing.",negative
Td18Ed2-YyMdI0hDje2dwQ,"Based on our experience (as well as plenty of Facebook reviews stating the drinks totally sucked), we weren't missing out on anything there.",positive
Td18Ed2-YyMdI0hDje2dwQ,"After visiting this BurgerPalace, it was immediately clear to me why so many of them in the Northeast Ohio area shuttered...and it's mind boggling to me how this one is still operating!",negative
Td18Ed2-YyMdI0hDje2dwQ,I have never wanted to un-eat a meal so badly in my life.,negative
Td18Ed2-YyMdI0hDje2dwQ,It was truly a God-given miracle that we didn't wind up with food poisoning!,positive
Td18Ed2-YyMdI0hDje2dwQ,"Not worth the money, avoid at all costs.",negative
Td18Ed2-YyMdI0hDje2dwQ,Go to the nearby Wendy's or Steak & Shake.,neutral
Td18Ed2-YyMdI0hDje2dwQ,You'll get way better quality food for a fraction of the cost.,positive
oF602fC4mZTYA9EgbgWl0Q,VERY DISAPPOINTED!,negative
oF602fC4mZTYA9EgbgWl0Q,Used to come here regularly.,positive
oF602fC4mZTYA9EgbgWl0Q,Had been at least a year but I was craving a famous BurgerPalace salad bar tonight and came here for dinner with a couple friends.,neutral
oF602fC4mZTYA9EgbgWl0Q,The parking lot had so many potholes I really didn't even feel safe parking there.,negative
oF602fC4mZTYA9EgbgWl0Q,Such a safety hazard!,negative
oF602fC4mZTYA9EgbgWl0Q,Someone could trip and including the elderly.,negative
oF602fC4mZTYA9EgbgWl0Q,"Walking in I saw just how disorganized and unattractive the salad bar was with food scattered all about, contaminating surfaces, and other bowls of food.",negative
oF602fC4mZTYA9EgbgWl0Q,They were out of croutons (the best part of the salad bar).,positive
oF602fC4mZTYA9EgbgWl0Q,Luckily the server brought me a separate plate of them but why didn't they just stock the bar?,negative
oF602fC4mZTYA9EgbgWl0Q,No reason for the salad bar to look like this.,negative
oF602fC4mZTYA9EgbgWl0Q,The sliders I got with the salad bar were bland and didn't taste very fresh.,negative
oF602fC4mZTYA9EgbgWl0Q,The only good thing was the zucchini I got as my side which had always one of my favorite things about RT.,positive
oF602fC4mZTYA9EgbgWl0Q,Server didn't know anything about the drink specials or what was considered a martini.,negative
oF602fC4mZTYA9EgbgWl0Q,Didn't have broccoli salad or some of the other things I'm used to getting.,negative
oF602fC4mZTYA9EgbgWl0Q,"Unfortunately, I don't see this location being open another 3 months and will most likely close like all the other locations if it doesn't change soon!",negative
PDAIxKiZ_bnbu2CnU1U_zg,EXCELLENT HOT.,positive
PDAIxKiZ_bnbu2CnU1U_zg,Food.,neutral
PDAIxKiZ_bnbu2CnU1U_zg, Great value for quality.,positive
PDAIxKiZ_bnbu2CnU1U_zg,Wonderful server!,positive
PDAIxKiZ_bnbu2CnU1U_zg, The salad bar was well stocked although we did not participate.,positive
PDAIxKiZ_bnbu2CnU1U_zg,It was offered however with our meal for extra cost.,neutral
PDAIxKiZ_bnbu2CnU1U_zg, All of us got BBQ.,neutral
PDAIxKiZ_bnbu2CnU1U_zg,Their signature hickory bourbon sauce is slightly spicy but sweet.,neutral
PDAIxKiZ_bnbu2CnU1U_zg,  We will stop again on our way to Ohio turnpike,neutral
hFEDDhyzTXRP2tsW1rJY_w,Went to RT for lunch today.,neutral
hFEDDhyzTXRP2tsW1rJY_w,Impressed that they were following all of the COVID protocols.,positive
hFEDDhyzTXRP2tsW1rJY_w,Gas the 2 for 22 special.,neutral
hFEDDhyzTXRP2tsW1rJY_w,Food served was delicious!,positive
hFEDDhyzTXRP2tsW1rJY_w,Had the honey glazed chicken and my wife had the tenders.,neutral
hFEDDhyzTXRP2tsW1rJY_w,Will be going back!,positive
HW9OS_H3AmPNj668uUYF-g,"While food received was good, had grub hub delivery.",positive
HW9OS_H3AmPNj668uUYF-g," Paid premium price, order incomplete.",negative
HW9OS_H3AmPNj668uUYF-g, Customer Service passed did not resolve issue.,negative
HW9OS_H3AmPNj668uUYF-g, NEVER use Grub Hub!,negative
-xYFMYT-3Ua73ALVER13qQ,"I've been here a million times, usually 4-5 stars but today was 3-star for sure.",positive
-xYFMYT-3Ua73ALVER13qQ, While it's not this locations responsibility - how do they not have an app?!,negative
-xYFMYT-3Ua73ALVER13qQ,"And when I tried ordering online, it wouldn't go through so I had to call the order in.",negative
-xYFMYT-3Ua73ALVER13qQ," Then, they messed the order up - I ordered chicken Parmesan with broccoli cheese soup ...got chicken Alfredo with broccoli.",negative
-xYFMYT-3Ua73ALVER13qQ, Everything was good but not what I ordered & it was near closing so I couldn't do much about it.,negative
-xYFMYT-3Ua73ALVER13qQ," Food is always great, service is solid & the salad bar is my favorite thing about BurgerPalace",positive
-xYFMYT-3Ua73ALVER13qQ, I look forward to more 5-star experiences in the future to make up for today's.,positive
OO29ZmbQVUhsgAJASM7cwA,went here today buy 1 get1 use to love this place got shorted shrimp they dropped some said they be back never came ordered dirty rice brought something brought out some more so spicy an hot couldn't eat man I use to love that rice drinks were bad too place use to be a 8 or 9 sorry to see it go down hill got to be a 3 or 5 now wont be back there call me when you can turn things around there dam it was a good place onece,negative
Ar8S4KIL3n14EFsJzdtazA,We were excited to see a salad bar again!,positive
Ar8S4KIL3n14EFsJzdtazA,We come for the salad!,positive
Ar8S4KIL3n14EFsJzdtazA,This location however wasnt the best.,negative
Ar8S4KIL3n14EFsJzdtazA,Our waiter was stressed and we could see they were understaffed...part of why I didnt give a lower score.,negative
Ar8S4KIL3n14EFsJzdtazA,I understand businesses are struggling for help.,negative
Ar8S4KIL3n14EFsJzdtazA,We were patient waiting for service.,neutral
Ar8S4KIL3n14EFsJzdtazA,We all got salad bar and some an entree.,neutral
Ar8S4KIL3n14EFsJzdtazA,The salad bar was out of a lot of items and it did not look attended to.,negative
Ar8S4KIL3n14EFsJzdtazA,"Even in understanding, it was frustrating as that was my meal.",negative
Ar8S4KIL3n14EFsJzdtazA,The entress came out 27 mins later.,neutral
Ar8S4KIL3n14EFsJzdtazA,The tater tops were awesome and food was hot.,positive
Ar8S4KIL3n14EFsJzdtazA,They were running a special 2 for $24 and add endless salad and drink on for $5.That,neutral
Ar8S4KIL3n14EFsJzdtazA,seemed a good deal!,positive
Ar8S4KIL3n14EFsJzdtazA,We didnt see our waiter again till end of meal.,negative
Ar8S4KIL3n14EFsJzdtazA,We received the bill and found we had been charged $5.99 for salad and $2.89 for drink that was to be $5 as printed on special menu.,neutral
Ar8S4KIL3n14EFsJzdtazA,We advised the waiter who stated we were wrong as he tried to tell us it was only on another special.,negative
Ar8S4KIL3n14EFsJzdtazA,"Frustrated we pointed it out to him, and to his surprise we were right.",negative
Ar8S4KIL3n14EFsJzdtazA,So we paid the bill and ledt only 15% for his tip.,neutral
Ar8S4KIL3n14EFsJzdtazA,Watch your tabs here!,neutral
QexiQXVzBaATA7ky_Ys7Ew,Server did a great job.,positive
QexiQXVzBaATA7ky_Ys7Ew,Food was average and salad bar was less than average.,negative
QexiQXVzBaATA7ky_Ys7Ew,Staff was very friendly.,positive
H1cWMFRTfU46QEqJRSdVlw,Went there on Friday evening at 6pm.,neutral
H1cWMFRTfU46QEqJRSdVlw,They were not that busy.,negative
H1cWMFRTfU46QEqJRSdVlw,We were seated rather quickly.,positive
H1cWMFRTfU46QEqJRSdVlw,in about 10 min the waitress came over took our drink order and she asked us if we were ready to order and we did.,neutral
H1cWMFRTfU46QEqJRSdVlw,After 10 minutes we were still waiting for our drinks so I flagged the waitress down and asked for them.,neutral
H1cWMFRTfU46QEqJRSdVlw,I got the salad bar not impressed !,negative
H1cWMFRTfU46QEqJRSdVlw,Husband ordered a bacon cheeseburger waited 50 minutes and had to flag her down again to ask for the check as we had to leave to get to our movie.,negative
H1cWMFRTfU46QEqJRSdVlw,She said hold on then goes to kitchen and brings out his food out she says do you still want it and we said no because we can't take it into the movies!,negative
H1cWMFRTfU46QEqJRSdVlw,So she says well you don't have to pay for salad bar or drinks.,neutral
H1cWMFRTfU46QEqJRSdVlw,Which we would have but,negative
H1cWMFRTfU46QEqJRSdVlw,in a nut shell it was all ridiculous no reason that it should have taken so long!,negative
H1cWMFRTfU46QEqJRSdVlw,Won't be going there again!,negative
0w9ddA8z3FSikDcIxPRvAA,There were two hard clear plastic pieces of plastic mixed into my salad.,negative
0w9ddA8z3FSikDcIxPRvAA, Disappointed.,negative
sOi42X-Ba4OBh5DQEOaLgg,"This review is based only on the fact that they say that they are open until 10:00, yet when we got there at 9:13, the doors were locked and we could see employees looking at us.",negative
sOi42X-Ba4OBh5DQEOaLgg," After a very long day of getting horses and ourselves ready and down to State Fair, we just wanted a quick, tasty meal, it was extremely frustrating to select a restaurant, get there and then be ignored :(",negative
kJ87sXwpvo8TDFp65WJ5dg,I only go to this restaurant when other people want to.,negative
kJ87sXwpvo8TDFp65WJ5dg, The main reason I never want to go is that is is sooo disgusting.,negative
kJ87sXwpvo8TDFp65WJ5dg,"The floor is so nasty, it made my shoes stick.",negative
kJ87sXwpvo8TDFp65WJ5dg, How can anyone that manages this restaurant not notice how dirty it is?,negative
kJ87sXwpvo8TDFp65WJ5dg,"The windowsills are full of dead bugs, the blinds are splattered with old food and god knows what.",negative
kJ87sXwpvo8TDFp65WJ5dg, And the floors.,negative
kJ87sXwpvo8TDFp65WJ5dg, ,neutral
kJ87sXwpvo8TDFp65WJ5dg,Ugh.,negative
kJ87sXwpvo8TDFp65WJ5dg, The floors look like something out of a dive bar in Guadalajara.,negative
kJ87sXwpvo8TDFp65WJ5dg,"There have been a reviews about their floors from months ago, but obviously nothing was ever done.",negative
kJ87sXwpvo8TDFp65WJ5dg," If the kitchen is even half as dirty, make sure your hepatitis shots are up to date!",negative
kJ87sXwpvo8TDFp65WJ5dg,That being said - the service is usually pretty decent and the drinks aren't half bad,positive
sVmejjCHuPCN6rwzfmkMyg,Awful service.,negative
sVmejjCHuPCN6rwzfmkMyg,Our entire order was missing the sides and drinks.,negative
sVmejjCHuPCN6rwzfmkMyg,I called to talk to someone about fixing the issue and I got hung up on.,negative
sVmejjCHuPCN6rwzfmkMyg,Twice.,neutral
sVmejjCHuPCN6rwzfmkMyg,"Then, when I called back again it took 5 minutes of ringing before they answered.",negative
sVmejjCHuPCN6rwzfmkMyg,Then they proceeded to place me on hold for over 15 minutes.,negative
sVmejjCHuPCN6rwzfmkMyg,I hung up.,negative
sVmejjCHuPCN6rwzfmkMyg,"Never eat here, the staff is terrible.",negative
KI9YkJmtqM7GO130t2pSzg,Food was good.,positive
KI9YkJmtqM7GO130t2pSzg,"Had a couple of the mini me smokehouse burgers and a jalapeño burger, cooked well, the only thing that made this a 3 star rating was our waitress.",positive
